reservation_id,user_id,dessert_id,count,total_price,reserve_status,created_dt
48748,40,200,1,13.43,CONFIRMED,2026-02-15 16:39:00
48749,2434,36,1,17.52,CONFIRMED,2026-02-10 18:18:00
48750,96,17,1,24.73,CONFIRMED,2026-02-20 03:05:00
48751,8511,166,1,4.27,CONFIRMED,2026-02-14 14:09:00
48752,7269,30,1,21.06,CONFIRMED,2026-02-21 12:29:00
48753,4471,141,1,4.72,CONFIRMED,2026-02-13 16:29:00
48754,821,99,1,21.31,CONFIRMED,2026-02-22 07:15:00
48755,8019,141,1,4.72,CONFIRMED,2026-02-14 15:51:00
48756,8881,36,1,17.52,CONFIRMED,2026-02-24 03:52:00
48757,6704,166,1,4.27,CONFIRMED,2026-02-22 09:47:00
48758,6076,36,1,17.52,PENDING,2026-02-16 09:11:00
48759,27,106,1,15.83,PENDING,2026-02-25 09:41:00
48760,299,67,1,16.16,PENDING,2026-02-20 17:06:00
48761,4713,104,1,27.28,CONFIRMED,2026-02-20 23:44:00
48762,8584,166,1,4.27,CONFIRMED,2026-02-19 15:22:00
48763,4364,36,1,17.52,CONFIRMED,2026-02-16 23:22:00
48764,8622,187,1,21.68,CONFIRMED,2026-02-15 19:58:00
48765,80,171,1,15.18,CONFIRMED,2026-02-12 11:27:00
48766,2069,186,1,14.73,CONFIRMED,2026-02-17 01:21:00
48767,92,171,1,15.18,CONFIRMED,2026-02-13 20:05:00
48768,97,171,1,15.18,CONFIRMED,2026-02-13 21:09:00
48769,6282,36,1,17.52,CONFIRMED,2026-02-12 14:54:00
48770,64,36,1,17.52,CONFIRMED,2026-02-16 18:58:00
48771,7998,184,1,29.63,CONFIRMED,2026-02-14 21:11:00
48772,3661,20,1,11.31,CONFIRMED,2026-02-19 05:29:00
48773,45,189,1,16.13,CONFIRMED,2026-02-17 07:09:00
48774,57,95,1,28.82,CONFIRMED,2026-02-11 05:36:00
48775,26,21,1,17.86,CONFIRMED,2026-02-11 18:38:00
48776,8827,128,1,29.47,PENDING,2026-02-24 05:08:00
48777,4338,36,1,17.52,CONFIRMED,2026-02-25 01:28:00
48778,8554,171,1,15.18,CANCELLED,2026-02-25 06:42:00
48779,2,10,1,11.89,CONFIRMED,2026-02-13 15:12:00
48780,12,46,1,14.07,CONFIRMED,2026-02-18 13:56:00
48781,6535,171,1,15.18,CONFIRMED,2026-02-18 06:40:00
48782,3968,141,1,4.72,CONFIRMED,2026-02-24 15:08:00
48783,73,135,1,23.17,CONFIRMED,2026-02-23 00:28:00
48784,2945,36,1,17.52,CONFIRMED,2026-02-16 10:05:00
48785,51,123,1,21.67,CONFIRMED,2026-02-17 20:30:00
48786,7876,36,1,17.52,CONFIRMED,2026-02-24 05:27:00
48787,6996,171,1,15.18,CONFIRMED,2026-02-17 10:45:00
48788,1841,166,1,4.27,PENDING,2026-02-14 06:35:00
48789,7839,5,1,26.28,CONFIRMED,2026-02-15 21:14:00
48790,7010,141,1,4.72,PENDING,2026-02-22 20:46:00
48791,9262,166,1,4.27,CONFIRMED,2026-02-18 00:45:00
48792,41,189,1,16.13,CONFIRMED,2026-02-12 08:09:00
48793,2078,36,1,17.52,CONFIRMED,2026-02-18 02:24:00
48794,87,80,1,19.78,CONFIRMED,2026-02-14 19:03:00
48795,9726,166,1,4.27,CONFIRMED,2026-02-10 20:21:00
48796,959,36,1,17.52,CONFIRMED,2026-02-19 23:34:00
48797,42,57,1,7.33,CONFIRMED,2026-02-24 11:47:00
48798,1782,46,1,14.07,CONFIRMED,2026-02-22 19:39:00
48799,2871,36,1,17.52,CONFIRMED,2026-02-25 08:44:00
48800,8830,36,1,17.52,CONFIRMED,2026-02-21 14:58:00
48801,7392,172,1,15.37,CONFIRMED,2026-02-19 08:43:00
48802,7989,75,1,17.80,CONFIRMED,2026-02-17 09:57:00
48803,19,197,1,26.49,CONFIRMED,2026-02-24 17:14:00
48804,4825,171,1,15.18,CONFIRMED,2026-02-19 03:32:00
48805,55,184,1,29.63,CONFIRMED,2026-02-16 00:07:00
48806,4498,98,1,18.13,CONFIRMED,2026-02-25 03:15:00
48807,63,43,1,16.63,PENDING,2026-02-19 17:24:00
48808,3093,36,1,17.52,CONFIRMED,2026-02-14 14:57:00
48809,8,55,1,16.97,CONFIRMED,2026-02-21 07:18:00
48810,3486,51,1,23.84,CONFIRMED,2026-02-22 23:44:00
48811,5513,69,1,11.93,CONFIRMED,2026-02-24 15:04:00
48812,92,141,1,4.72,CONFIRMED,2026-02-17 19:18:00
48813,50,159,1,29.53,CONFIRMED,2026-02-11 10:31:00
48814,6971,166,1,4.27,CONFIRMED,2026-02-21 03:35:00
48815,20,89,1,12.32,CONFIRMED,2026-02-10 15:33:00
48816,9799,141,1,4.72,CONFIRMED,2026-02-19 12:13:00
48817,916,166,1,4.27,CONFIRMED,2026-02-23 01:50:00
48818,60,150,1,14.52,CONFIRMED,2026-02-23 05:28:00
48819,25,81,1,21.99,CONFIRMED,2026-02-21 18:18:00
48820,3049,110,1,14.31,CONFIRMED,2026-02-21 20:49:00
48821,3519,171,1,15.18,CONFIRMED,2026-02-13 08:41:00
48822,5004,166,1,4.27,CONFIRMED,2026-02-23 22:26:00
48823,93,36,1,17.52,CONFIRMED,2026-02-25 10:02:00
48824,54,136,1,20.05,CONFIRMED,2026-02-17 09:13:00
48825,8820,36,1,17.52,PENDING,2026-02-14 02:13:00
48826,7678,36,1,17.52,CONFIRMED,2026-02-23 10:46:00
48827,2210,36,1,17.52,PENDING,2026-02-11 09:19:00
48828,3347,46,1,14.07,CONFIRMED,2026-02-16 05:51:00
48829,6434,103,1,16.18,CONFIRMED,2026-02-13 04:04:00
48830,1690,36,1,17.52,PENDING,2026-02-22 02:00:00
48831,7325,46,1,14.07,PENDING,2026-02-20 19:30:00
48832,5332,46,1,14.07,CONFIRMED,2026-02-20 02:06:00
48833,92,126,1,25.63,CONFIRMED,2026-02-19 16:42:00
48834,5691,18,1,5.67,CONFIRMED,2026-02-18 07:18:00
48835,1730,171,1,15.18,CONFIRMED,2026-02-20 02:01:00
48836,4471,171,1,15.18,CONFIRMED,2026-02-23 15:48:00
48837,5014,125,1,16.22,CONFIRMED,2026-02-18 22:02:00
48838,96,36,1,17.52,CANCELLED,2026-02-23 08:18:00
48839,52,171,1,15.18,CONFIRMED,2026-02-13 05:43:00
48840,853,36,1,17.52,CONFIRMED,2026-02-16 18:58:00
48841,5,147,1,3.29,CONFIRMED,2026-02-23 05:31:00
48842,52,171,1,15.18,CONFIRMED,2026-02-16 18:19:00
48843,6796,171,1,15.18,CONFIRMED,2026-02-15 16:23:00
48844,2240,168,1,18.62,CONFIRMED,2026-02-21 01:17:00
48845,2444,36,1,17.52,CONFIRMED,2026-02-21 22:32:00
48846,4256,36,1,17.52,CONFIRMED,2026-02-17 19:57:00
48847,6029,22,1,22.45,CONFIRMED,2026-02-15 01:06:00
48848,336,182,1,22.62,CONFIRMED,2026-02-23 03:51:00
48849,58,166,1,4.27,PENDING,2026-02-14 16:19:00
48850,4034,166,1,4.27,CONFIRMED,2026-02-23 04:02:00
48851,8266,36,1,17.52,CONFIRMED,2026-02-15 05:26:00
48852,6461,141,1,4.72,CONFIRMED,2026-02-12 13:58:00
48853,5614,24,1,9.68,PENDING,2026-02-20 16:07:00
48854,1533,166,1,4.27,CONFIRMED,2026-02-22 22:57:00
48855,4624,76,1,26.31,CONFIRMED,2026-02-19 22:10:00
48856,4105,141,1,4.72,CONFIRMED,2026-02-23 15:00:00
48857,7796,36,1,17.52,CONFIRMED,2026-02-12 10:05:00
48858,90,170,1,18.27,CONFIRMED,2026-02-13 21:54:00
48859,70,111,1,22.40,CANCELLED,2026-02-13 09:18:00
48860,55,177,1,22.64,CONFIRMED,2026-02-12 11:30:00
48861,37,180,1,19.89,CONFIRMED,2026-02-14 00:45:00
48862,6251,46,1,14.07,CONFIRMED,2026-02-11 11:49:00
48863,9254,36,1,17.52,CONFIRMED,2026-02-11 07:44:00
48864,891,171,1,15.18,PENDING,2026-02-14 10:50:00
48865,1127,36,1,17.52,CONFIRMED,2026-02-22 22:14:00
48866,54,91,1,5.44,CONFIRMED,2026-02-13 23:59:00
48867,43,141,1,4.72,CONFIRMED,2026-02-12 07:48:00
48868,7270,46,1,14.07,CONFIRMED,2026-02-14 10:54:00
48869,5,8,1,8.78,CONFIRMED,2026-02-15 04:04:00
48870,966,36,1,17.52,CONFIRMED,2026-02-21 06:17:00
48871,7885,111,1,22.40,CONFIRMED,2026-02-20 13:38:00
48872,4,130,1,26.16,CONFIRMED,2026-02-10 16:32:00
48873,6291,171,1,15.18,PENDING,2026-02-19 21:05:00
48874,1194,36,1,17.52,CONFIRMED,2026-02-16 01:56:00
48875,902,141,1,4.72,CONFIRMED,2026-02-19 08:32:00
48876,6382,186,1,14.73,CONFIRMED,2026-02-13 08:06:00
48877,2456,36,1,17.52,CONFIRMED,2026-02-24 05:58:00
48878,50,70,1,12.86,CONFIRMED,2026-02-22 15:03:00
48879,424,116,1,10.98,CONFIRMED,2026-02-20 03:08:00
48880,7458,36,1,17.52,CONFIRMED,2026-02-14 08:32:00
48881,8438,171,1,15.18,CONFIRMED,2026-02-14 13:36:00
48882,8480,36,1,17.52,CONFIRMED,2026-02-15 11:51:00
48883,6299,36,1,17.52,CONFIRMED,2026-02-22 12:04:00
48884,4624,46,1,14.07,CANCELLED,2026-02-15 07:44:00
48885,83,166,1,4.27,CONFIRMED,2026-02-24 03:49:00
48886,7967,36,1,17.52,CONFIRMED,2026-02-25 03:32:00
48887,944,36,1,17.52,CONFIRMED,2026-02-19 06:05:00
48888,95,105,1,23.01,CONFIRMED,2026-02-14 22:06:00
48889,9028,46,1,14.07,CONFIRMED,2026-02-14 13:18:00
48890,7752,36,1,17.52,CONFIRMED,2026-02-13 23:54:00
48891,2651,171,1,15.18,CONFIRMED,2026-02-12 13:40:00
48892,6222,36,1,17.52,CONFIRMED,2026-02-11 08:57:00
48893,49,167,1,3.45,CONFIRMED,2026-02-22 06:09:00
48894,6991,113,1,8.98,CONFIRMED,2026-02-18 00:51:00
48895,2256,46,1,14.07,CONFIRMED,2026-02-15 19:13:00
48896,34,9,1,15.30,CONFIRMED,2026-02-22 08:24:00
48897,27,14,1,9.38,CONFIRMED,2026-02-15 14:32:00
48898,9062,36,1,17.52,CONFIRMED,2026-02-23 19:11:00
48899,7513,36,1,17.52,CONFIRMED,2026-02-21 11:38:00
48900,8,124,1,21.56,PENDING,2026-02-16 09:13:00
48901,9198,46,1,14.07,CONFIRMED,2026-02-13 10:25:00
48902,4659,36,1,17.52,CONFIRMED,2026-02-17 06:02:00
48903,23,169,1,18.07,CONFIRMED,2026-02-20 18:39:00
48904,83,143,1,18.87,CONFIRMED,2026-02-19 21:03:00
48905,9873,36,1,17.52,CONFIRMED,2026-02-22 17:47:00
48906,51,170,1,18.27,CONFIRMED,2026-02-20 12:43:00
48907,4375,166,1,4.27,CONFIRMED,2026-02-18 18:53:00
48908,5359,36,1,17.52,CONFIRMED,2026-02-15 21:50:00
48909,6695,171,1,15.18,CONFIRMED,2026-02-20 00:52:00
48910,57,46,1,14.07,CONFIRMED,2026-02-12 18:17:00
48911,5,19,1,16.57,CONFIRMED,2026-02-16 10:31:00
48912,1971,46,1,14.07,CONFIRMED,2026-02-20 14:34:00
48913,8214,126,1,25.63,PENDING,2026-02-13 18:56:00
48914,9172,36,1,17.52,CONFIRMED,2026-02-21 05:17:00
48915,8192,36,1,17.52,CONFIRMED,2026-02-13 21:13:00
48916,29,140,1,29.33,CONFIRMED,2026-02-13 16:13:00
48917,2174,171,1,15.18,CONFIRMED,2026-02-11 08:16:00
48918,3663,46,1,14.07,CONFIRMED,2026-02-19 00:43:00
48919,69,102,1,26.64,CONFIRMED,2026-02-21 05:47:00
48920,7176,36,1,17.52,CANCELLED,2026-02-19 10:46:00
48921,82,131,1,5.28,CONFIRMED,2026-02-19 19:52:00
48922,15,176,1,14.18,CONFIRMED,2026-02-16 23:33:00
48923,4575,36,1,17.52,CONFIRMED,2026-02-22 05:26:00
48924,4338,36,1,17.52,CONFIRMED,2026-02-14 10:16:00
48925,67,171,1,15.18,PENDING,2026-02-11 01:38:00
48926,70,62,1,27.79,CONFIRMED,2026-02-24 12:58:00
48927,64,19,1,16.57,CONFIRMED,2026-02-21 21:35:00
48928,7721,141,1,4.72,CONFIRMED,2026-02-18 17:10:00
48929,8228,151,1,18.90,CONFIRMED,2026-02-19 16:18:00
48930,84,183,1,10.70,PENDING,2026-02-18 18:22:00
48931,3126,36,1,17.52,CONFIRMED,2026-02-21 06:02:00
48932,48,19,1,16.57,CONFIRMED,2026-02-12 13:08:00
48933,5059,171,1,15.18,CONFIRMED,2026-02-17 02:32:00
48934,4268,36,1,17.52,CONFIRMED,2026-02-18 23:43:00
48935,9697,141,1,4.72,CONFIRMED,2026-02-12 02:18:00
48936,20,167,1,3.45,CONFIRMED,2026-02-22 14:22:00
48937,6518,36,1,17.52,CONFIRMED,2026-02-20 16:19:00
48938,38,162,1,18.91,CONFIRMED,2026-02-22 16:03:00
48939,2014,166,1,4.27,CANCELLED,2026-02-12 04:20:00
48940,4253,36,1,17.52,CONFIRMED,2026-02-18 20:47:00
48941,3501,171,1,15.18,CONFIRMED,2026-02-11 15:19:00
48942,97,104,1,27.28,PENDING,2026-02-23 11:13:00
48943,37,10,1,11.89,CONFIRMED,2026-02-20 08:19:00
48944,5561,36,1,17.52,CANCELLED,2026-02-25 10:40:00
48945,87,86,1,3.67,PENDING,2026-02-25 02:17:00
48946,9122,141,1,4.72,CONFIRMED,2026-02-12 02:40:00
48947,7638,84,1,3.57,CONFIRMED,2026-02-23 22:48:00
48948,85,75,1,17.80,CONFIRMED,2026-02-11 19:24:00
48949,39,141,1,4.72,CONFIRMED,2026-02-24 09:22:00
48950,4,171,1,15.18,CONFIRMED,2026-02-17 18:58:00
48951,1874,36,1,17.52,CONFIRMED,2026-02-13 00:12:00
48952,2,171,1,15.18,CONFIRMED,2026-02-25 10:28:00
48953,3459,36,1,17.52,CONFIRMED,2026-02-13 11:37:00
48954,3307,36,1,17.52,CONFIRMED,2026-02-12 07:19:00
48955,7,141,1,4.72,CONFIRMED,2026-02-17 22:07:00
48956,3691,36,1,17.52,CANCELLED,2026-02-17 16:18:00
48957,76,166,1,4.27,CONFIRMED,2026-02-18 22:01:00
48958,8658,183,1,10.70,CONFIRMED,2026-02-21 00:48:00
48959,1868,166,1,4.27,PENDING,2026-02-23 11:49:00
48960,22,8,1,8.78,CONFIRMED,2026-02-12 10:47:00
48961,6060,141,1,4.72,PENDING,2026-02-20 21:45:00
48962,6445,36,1,17.52,CONFIRMED,2026-02-24 09:02:00
48963,44,46,1,14.07,CONFIRMED,2026-02-16 05:00:00
48964,96,77,1,17.66,PENDING,2026-02-12 21:51:00
48965,2527,36,1,17.52,CONFIRMED,2026-02-14 21:07:00
48966,13,81,1,21.99,CONFIRMED,2026-02-13 23:09:00
48967,91,181,1,29.89,CONFIRMED,2026-02-21 07:11:00
48968,89,126,1,25.63,PENDING,2026-02-19 03:24:00
48969,64,36,1,17.52,PENDING,2026-02-12 13:09:00
48970,2090,185,1,23.01,CONFIRMED,2026-02-15 23:23:00
48971,2,13,1,10.05,CONFIRMED,2026-02-19 07:02:00
48972,1413,171,1,15.18,PENDING,2026-02-16 23:03:00
48973,7793,166,1,4.27,PENDING,2026-02-10 20:27:00
48974,72,141,1,4.72,CONFIRMED,2026-02-16 05:28:00
48975,8811,192,1,19.70,CONFIRMED,2026-02-14 04:54:00
48976,409,125,1,16.22,CONFIRMED,2026-02-19 00:38:00
48977,4932,36,1,17.52,CONFIRMED,2026-02-16 13:46:00
48978,1239,171,1,15.18,CANCELLED,2026-02-14 17:38:00
48979,80,103,1,16.18,CONFIRMED,2026-02-13 07:50:00
48980,3380,46,1,14.07,CONFIRMED,2026-02-12 10:10:00
48981,56,46,1,14.07,CONFIRMED,2026-02-23 07:12:00
48982,99,119,1,4.18,CONFIRMED,2026-02-24 17:25:00
48983,41,163,1,27.65,CONFIRMED,2026-02-13 19:22:00
48984,1134,36,1,17.52,CONFIRMED,2026-02-18 03:25:00
48985,11,36,1,17.52,CONFIRMED,2026-02-15 07:03:00
48986,63,35,1,28.97,CANCELLED,2026-02-17 04:07:00
48987,9077,166,1,4.27,CONFIRMED,2026-02-18 03:20:00
48988,7036,36,1,17.52,CONFIRMED,2026-02-25 03:34:00
48989,4089,148,1,23.85,CONFIRMED,2026-02-21 03:24:00
48990,2652,166,1,4.27,CONFIRMED,2026-02-14 14:06:00
48991,6949,171,1,15.18,CONFIRMED,2026-02-10 16:43:00
48992,724,171,1,15.18,CONFIRMED,2026-02-14 23:17:00
48993,41,49,1,25.62,CONFIRMED,2026-02-17 07:38:00
48994,5189,36,1,17.52,CONFIRMED,2026-02-24 02:48:00
48995,6741,36,1,17.52,CONFIRMED,2026-02-23 05:33:00
48996,4374,36,1,17.52,CONFIRMED,2026-02-14 21:50:00
48997,5551,36,1,17.52,PENDING,2026-02-20 06:48:00
48998,5699,171,1,15.18,CONFIRMED,2026-02-17 10:45:00
48999,7625,102,1,26.64,PENDING,2026-02-17 13:55:00
49000,7299,166,1,4.27,CONFIRMED,2026-02-23 00:41:00
49001,5878,36,1,17.52,CONFIRMED,2026-02-16 07:54:00
49002,6618,141,1,4.72,PENDING,2026-02-17 20:16:00
49003,8122,36,1,17.52,CONFIRMED,2026-02-22 23:37:00
49004,26,106,1,15.83,CONFIRMED,2026-02-12 21:44:00
49005,5247,36,1,17.52,CONFIRMED,2026-02-22 11:32:00
49006,36,118,1,13.69,CONFIRMED,2026-02-23 00:37:00
49007,6802,97,1,14.54,CONFIRMED,2026-02-10 15:15:00
49008,1201,46,1,14.07,CONFIRMED,2026-02-22 10:59:00
49009,6097,46,1,14.07,CONFIRMED,2026-02-22 00:16:00
49010,61,157,1,26.35,CONFIRMED,2026-02-13 03:40:00
49011,59,156,1,18.87,CONFIRMED,2026-02-14 16:23:00
49012,4002,141,1,4.72,CONFIRMED,2026-02-21 19:14:00
49013,4582,132,1,8.73,CONFIRMED,2026-02-23 04:34:00
49014,66,166,1,4.27,CONFIRMED,2026-02-13 09:08:00
49015,5054,171,1,15.18,CONFIRMED,2026-02-14 05:36:00
49016,5321,36,1,17.52,CONFIRMED,2026-02-21 20:46:00
49017,1770,181,1,29.89,CONFIRMED,2026-02-16 12:49:00
49018,51,87,1,16.81,CANCELLED,2026-02-11 21:24:00
49019,79,165,1,6.18,CANCELLED,2026-02-10 15:14:00
49020,8606,36,1,17.52,CONFIRMED,2026-02-15 00:39:00
49021,5914,36,1,17.52,CONFIRMED,2026-02-24 09:27:00
49022,37,171,1,15.18,CONFIRMED,2026-02-14 17:46:00
49023,22,137,1,25.45,CONFIRMED,2026-02-21 01:37:00
49024,7844,36,1,17.52,CONFIRMED,2026-02-12 01:54:00
49025,44,187,1,21.68,CONFIRMED,2026-02-24 15:20:00
49026,8219,46,1,14.07,CANCELLED,2026-02-25 00:13:00
49027,83,166,1,4.27,CONFIRMED,2026-02-13 01:24:00
49028,7131,36,1,17.52,CONFIRMED,2026-02-15 07:36:00
49029,31,79,1,12.34,CONFIRMED,2026-02-21 23:34:00
49030,1,148,1,23.85,CONFIRMED,2026-02-21 17:29:00
49031,2282,113,1,8.98,CONFIRMED,2026-02-18 18:35:00
49032,23,159,1,29.53,PENDING,2026-02-18 23:05:00
49033,5432,36,1,17.52,CONFIRMED,2026-02-16 04:00:00
49034,73,36,1,17.52,CONFIRMED,2026-02-11 07:08:00
49035,36,49,1,25.62,CONFIRMED,2026-02-18 19:23:00
49036,45,191,1,14.97,CONFIRMED,2026-02-10 22:35:00
49037,76,141,1,4.72,CONFIRMED,2026-02-14 16:04:00
49038,91,35,1,28.97,CONFIRMED,2026-02-14 05:10:00
49039,729,171,1,15.18,CONFIRMED,2026-02-21 21:17:00
49040,7299,136,1,20.05,PENDING,2026-02-22 16:22:00
49041,1855,166,1,4.27,CONFIRMED,2026-02-16 08:30:00
49042,3266,89,1,12.32,CONFIRMED,2026-02-17 00:45:00
49043,7664,166,1,4.27,CONFIRMED,2026-02-20 03:42:00
49044,3939,141,1,4.72,CONFIRMED,2026-02-23 14:06:00
49045,11,119,1,4.18,PENDING,2026-02-12 05:56:00
49046,9960,166,1,4.27,CONFIRMED,2026-02-14 13:31:00
49047,21,171,1,15.18,CONFIRMED,2026-02-17 04:45:00
49048,9129,77,1,17.66,CANCELLED,2026-02-17 16:59:00
49049,50,141,1,4.72,CONFIRMED,2026-02-12 02:33:00
49050,9747,36,1,17.52,CONFIRMED,2026-02-12 19:29:00
49051,5576,36,1,17.52,CONFIRMED,2026-02-17 19:25:00
49052,6334,171,1,15.18,CONFIRMED,2026-02-15 05:04:00
49053,85,8,1,8.78,CONFIRMED,2026-02-15 03:42:00
49054,3474,36,1,17.52,CONFIRMED,2026-02-16 15:15:00
49055,1726,46,1,14.07,CONFIRMED,2026-02-12 05:25:00
49056,34,100,1,16.36,PENDING,2026-02-22 01:13:00
49057,15,64,1,3.25,CONFIRMED,2026-02-13 23:23:00
49058,7508,36,1,17.52,CONFIRMED,2026-02-14 12:35:00
49059,51,96,1,28.05,CONFIRMED,2026-02-14 12:17:00
49060,9452,76,1,26.31,CONFIRMED,2026-02-24 13:31:00
49061,3585,24,1,9.68,CONFIRMED,2026-02-25 10:45:00
49062,94,71,1,14.52,CONFIRMED,2026-02-15 07:08:00
49063,85,171,1,15.18,CONFIRMED,2026-02-23 09:58:00
49064,6338,141,1,4.72,CONFIRMED,2026-02-17 07:46:00
49065,3300,171,1,15.18,PENDING,2026-02-19 02:26:00
49066,8600,105,1,23.01,CONFIRMED,2026-02-17 22:43:00
49067,6316,46,1,14.07,CONFIRMED,2026-02-21 15:50:00
49068,3354,36,1,17.52,PENDING,2026-02-13 23:25:00
49069,3573,36,1,17.52,CONFIRMED,2026-02-16 05:31:00
49070,1742,119,1,4.18,CONFIRMED,2026-02-24 20:32:00
49071,8664,36,1,17.52,CONFIRMED,2026-02-13 20:05:00
49072,11,89,1,12.32,CONFIRMED,2026-02-19 23:53:00
49073,8247,36,1,17.52,CONFIRMED,2026-02-17 23:53:00
49074,1,136,1,20.05,CONFIRMED,2026-02-13 02:30:00
49075,37,89,1,12.32,CANCELLED,2026-02-18 11:51:00
49076,3888,141,1,4.72,CONFIRMED,2026-02-18 05:35:00
49077,39,46,1,14.07,CONFIRMED,2026-02-14 16:43:00
49078,100,183,1,10.70,CONFIRMED,2026-02-11 10:09:00
49079,9092,36,1,17.52,CONFIRMED,2026-02-10 23:16:00
49080,92,82,1,18.79,CONFIRMED,2026-02-20 10:58:00
49081,2451,166,1,4.27,CONFIRMED,2026-02-12 20:27:00
49082,44,46,1,14.07,CONFIRMED,2026-02-16 20:47:00
49083,63,34,1,9.12,CONFIRMED,2026-02-14 09:56:00
49084,5315,36,1,17.52,PENDING,2026-02-20 13:18:00
49085,4394,166,1,4.27,CONFIRMED,2026-02-18 20:02:00
49086,100,35,1,28.97,CONFIRMED,2026-02-15 23:45:00
49087,3163,30,1,21.06,CONFIRMED,2026-02-21 20:11:00
49088,4752,78,1,23.03,CONFIRMED,2026-02-17 04:03:00
49089,8278,46,1,14.07,CONFIRMED,2026-02-23 18:23:00
49090,6922,36,1,17.52,PENDING,2026-02-21 03:28:00
49091,98,46,1,14.07,CONFIRMED,2026-02-20 23:26:00
49092,8475,36,1,17.52,CONFIRMED,2026-02-15 07:25:00
49093,2478,36,1,17.52,CONFIRMED,2026-02-17 14:27:00
49094,6104,36,1,17.52,PENDING,2026-02-20 06:18:00
49095,747,36,1,17.52,CONFIRMED,2026-02-15 21:04:00
49096,3739,171,1,15.18,CONFIRMED,2026-02-16 14:07:00
49097,37,18,1,5.67,CONFIRMED,2026-02-12 18:18:00
49098,9765,36,1,17.52,CONFIRMED,2026-02-18 23:15:00
49099,1341,141,1,4.72,PENDING,2026-02-22 17:21:00
49100,55,46,1,14.07,CONFIRMED,2026-02-13 10:36:00
49101,2335,141,1,4.72,CONFIRMED,2026-02-23 19:22:00
49102,86,141,1,4.72,CONFIRMED,2026-02-21 09:50:00
49103,96,134,1,6.32,CONFIRMED,2026-02-17 00:20:00
49104,47,186,1,14.73,CONFIRMED,2026-02-22 08:01:00
49105,28,27,1,9.00,CONFIRMED,2026-02-22 22:20:00
49106,5090,171,1,15.18,CONFIRMED,2026-02-15 05:33:00
49107,80,129,1,28.11,CONFIRMED,2026-02-14 06:01:00
49108,99,77,1,17.66,CONFIRMED,2026-02-14 22:16:00
49109,92,146,1,4.47,CONFIRMED,2026-02-21 20:16:00
49110,6130,13,1,10.05,PENDING,2026-02-15 19:29:00
49111,32,184,1,29.63,PENDING,2026-02-16 16:03:00
49112,4416,166,1,4.27,CONFIRMED,2026-02-13 09:44:00
49113,5765,171,1,15.18,CONFIRMED,2026-02-21 17:58:00
49114,4892,166,1,4.27,CONFIRMED,2026-02-14 23:24:00
49115,6834,36,1,17.52,CONFIRMED,2026-02-16 00:08:00
49116,9001,9,1,15.30,CONFIRMED,2026-02-17 15:01:00
49117,1162,45,1,11.17,CONFIRMED,2026-02-21 12:01:00
49118,6359,141,1,4.72,CONFIRMED,2026-02-20 01:09:00
49119,1523,46,1,14.07,CONFIRMED,2026-02-13 10:44:00
49120,7,98,1,18.13,CONFIRMED,2026-02-23 04:09:00
49121,5299,166,1,4.27,CONFIRMED,2026-02-15 08:17:00
49122,7,12,1,3.97,CONFIRMED,2026-02-23 08:20:00
49123,349,171,1,15.18,PENDING,2026-02-17 06:04:00
49124,88,166,1,4.27,CONFIRMED,2026-02-24 05:19:00
49125,9281,36,1,17.52,CONFIRMED,2026-02-25 07:12:00
49126,9506,36,1,17.52,CONFIRMED,2026-02-10 20:04:00
49127,2565,36,1,17.52,PENDING,2026-02-23 00:12:00
49128,68,53,1,5.66,CONFIRMED,2026-02-11 16:26:00
49129,6324,36,1,17.52,CONFIRMED,2026-02-19 06:45:00
49130,2547,166,1,4.27,CONFIRMED,2026-02-19 18:09:00
49131,77,128,1,29.47,CONFIRMED,2026-02-14 15:26:00
49132,57,171,1,15.18,CONFIRMED,2026-02-21 13:25:00
49133,2710,36,1,17.52,CONFIRMED,2026-02-11 11:01:00
49134,3464,141,1,4.72,CONFIRMED,2026-02-18 23:30:00
49135,6989,46,1,14.07,CONFIRMED,2026-02-21 04:00:00
49136,3139,36,1,17.52,CONFIRMED,2026-02-11 02:46:00
49137,24,141,1,4.72,CONFIRMED,2026-02-12 06:37:00
49138,169,36,1,17.52,CONFIRMED,2026-02-11 17:15:00
49139,30,28,1,8.55,CONFIRMED,2026-02-17 12:39:00
49140,6564,36,1,17.52,CONFIRMED,2026-02-23 06:12:00
49141,9186,36,1,17.52,CONFIRMED,2026-02-20 09:29:00
49142,14,158,1,27.29,CONFIRMED,2026-02-11 00:41:00
49143,6330,166,1,4.27,CONFIRMED,2026-02-14 04:58:00
49144,2491,36,1,17.52,CONFIRMED,2026-02-12 09:01:00
49145,38,39,1,24.31,PENDING,2026-02-18 05:53:00
49146,98,60,1,5.04,CONFIRMED,2026-02-23 00:26:00
49147,6079,36,1,17.52,CONFIRMED,2026-02-16 09:00:00
49148,5219,43,1,16.63,CONFIRMED,2026-02-21 14:51:00
49149,7681,36,1,17.52,PENDING,2026-02-21 12:10:00
49150,24,166,1,4.27,CONFIRMED,2026-02-23 11:16:00
49151,4486,27,1,9.00,CONFIRMED,2026-02-11 10:44:00
49152,83,171,1,15.18,CONFIRMED,2026-02-12 09:49:00
49153,20,67,1,16.16,CONFIRMED,2026-02-16 18:49:00
49154,96,7,1,18.35,CONFIRMED,2026-02-24 14:53:00
49155,19,167,1,3.45,CONFIRMED,2026-02-13 11:16:00
